Piz Mezdi  II;2635,9;0;;GR;4;1239;827;162;142301;;;;
Munt Buffalora  I;2630;351;2250;GR;4;1239;815;167;142311;;;;
Munt Buffalora  II;2627,3;30;300;GR;5;1239;815;168;142321;;;;
Pizzet;2561;10;;GR;4;1239;829;162;142331;1;;;
Munt Chavagl;2542;156;1300;GR;4;1239;813;169;142341;;;;
Munt Buffalora  III;2438;25;250;GR;5;1239;814;169;142351;;;;
Munt Buffalora  IV;2437;45;350;GR;5;1239;814;169;142361;;;;
Mona d' Immez;2410;20;100;GR;4;1239;817;163;142371;1;;;
Il Jalet;2392;105;550;GR;3;1239;817;168;142381;;;;
Pizzet;2381;10;;GR;4;1239;820;166;142391;1;;;
Murter;2304,9;0;;GR;4;1239;828;163;142401;;;;
Juet;2255,3;0;;GR;4;1239;825;163;142411;;;;
Döss dals Jals;2245,4;95;500;GR;4;1239;820;169;142421;1;;;
Punta Rosa/ Rötlspitz;3025,8;269;3300;GR;2;1239,9;831;158;142431;;;;
Piz Costainas;3004;199;2650;GR/I;2;1239,9;832;161;142441;;;;
Monte di Tàrres/ Gross Tartscherkopf;2963;120;550;GR/I;4;1239,9;832;160;142451;;;;
Piz Stabels;2955;;;GR;3;1239,9;830;159;142461;;;;
LK-Punkt;2935,3;66;1100;GR/I;5;1239,9;832;159;142471;;;;
Piz Minschuns/ Schafberg;2934,3;192;2000;GR/I;3;1239,9;833;163;142481;;;;
Col di Quaira/ Korspitz;2933;20;;GR/I;3;1239,9;832;159;142491;;;;
Cima piccola di Tàrres/ Klein Tartscherkopf;2918;;;GR/I;4;1239,9;832;160;142501;;;;
Cima di Vallazza/ Fallaschkopf;2905;;;GR/I;4;1239,9;832;161;142511;;;;
Piz Val Gronda;2880;110;1200;GR;3;1239,9;831;161;142521;;;;
Spi da Minschuns;2866;;;GR;4;1239,9;832;163;142531;;;;
Piz Sielva;2851;62;650;GR/I;3;1239,9;833;164;142541;;;;
Piz da las Trais Linguas/ Cima Garibaldi;2843;;;GR/I;4;1239,9;831;157;142551;;;;
Piz Chalderas;2794;20;300;GR;3;1239,9;831;163;142561;1;;;
Piz Chavalatsch;2762,9;170;2050;GR/I;3;1239,9;833;167;142571;;;;
Dent de Lys;2014,1;502;7600;FR;2;1244;566;150;142581;;;P de Cray;
Vanil des Artses;1993;268;3000;FR;3;1244;565;147;142591;;;;
Cape au Moine;1941,3;150;1400;FR/VD;3;1244;564;146;142601;;;;
Teysachaux;1909,1;121;1150;FR;3;1244;566;153;142611;;;;
Grand Sex;1908;102;600;FR;4;1244;567;151;142621;;;;
Corbé;1898;50;300;FR/VD;3;1244;564;146;142631;;;;
Le Pilâ;1892;32;350;FR/VD;4;1244;564;147;142641;;;;
Petit Sex;1883,1;;;FR;5;1244;567;151;142651;;;;
Folliu Borna;1849;85;800;FR;4;1244;565;149;142661;;;;
LK-Punkt;1840;45;300;FR;5;1244;565;148;142671;;;;
LK-Punkt;1754;97;500;FR;5;1244;565;146;142681;;;;
Le Molard;1751,8;176;1650;VD;4;1244;563;148;142691;;;;
Le Folly;1730;108;850;VD;4;1244;562;147;142701;;;;
Le Barlattey;1630,3;95;1150;FR;4;1244;564;150;142711;;;;
LK-Punkt;1607,0;70;700;FR;5;1244;565;151;142721;;;;
Pralet;1568;45;200;FR;4;1244;564;150;142731;;;;
Niremont;1513,5;279;2850;FR;3;1244;563;155;142741;;;;
Corbetta;1399,7;203;2150;FR;4;1244;561;151;142751;;;;
LK-Punkt;1397;242;2000;VD;5;1244;559;148;142761;;;;
LK-Punkt;1396;50;400;FR;5;1244;564;150;142771;;;;
Les Pléiades;1360,5;30;550;VD;3;1244;559;148;142781;;;;
Mont Pélerin;1080;327;6400;VD;3;1244;552;149;142791;;;;
Vanil Noir;2388,9;1114;10350;FR/VD;1;1245;577;153;142801;;Saanenmöser (1275);Gummfluh;
Vanil de l' Ecri/ Sur Combe;2375,3;139;750;FR/VD;3;1245;577;152;142811;;;;
Pointe de Paray;2373,9;139;1100;FR/VD;3;1245;576;151;142821;;;;
Dent de Brenleire;2353,2;274;3050;FR;2;1245;579;155;142831;;;;
Dent de Folliéran;2339,7;228;600;FR;2;1245;579;155;142841;;;;
Tête de l' Herbette;2260,9;15;200;FR;4;1245;577;153;142851;;;;
Rochers des Tours: Tour de Dorena;2260,1;70;300;FR/VD;4;1245;578;152;142861;1;;;
Dent de Savigny;2252,2;848;3800;FR/VD;4;1245;583;155;142871;;581/155;D de Breneleire;
Rochers des Tours;2243;20;300;FR/VD;4;1245;578;153;142881;1;;;
Dent de Ruth;2236,2;165;900;BE/FR/VD;3;1245;584;155;142891;;;;
Gros Perré;2208;90;1050;FR/VD;4;1245;576;150;142901;;;;
Pra de Cray;2197,5;100;1150;FR/VD;4;1245;575;149;142911;;;;
Vanil Carré;2195;45;250;FR/VD;3;1245;575;149;142921;;;;
Dent des Bimis;2157,7;;;FR/VD;4;1245;579;153;142931;;;;
Dent de Ruth: Capucin;2143;20;;BE/FR/VD;5;1245;584;155;142941;;;;
Tsermon;2140;144;450;FR;4;1245;577;154;142951;;;;
Pointe de Paray: Tsô Fauthy;2120;;;FR/VD;6;1245;576;151;142961;;;;
Vanil du Croset;2110;50;350;FR;6;1245;580;156;142971;1;;;
Dent de Savigny: Doigt de Savigny;2110;;;FR/VD;6;1245;583;155;142981;;;;
Les Pucelles: Vanil de la Gobette;2109;92;300;FR/VD;4;1245;583;154;142991;;;;
Les Pucelles: Pointe à l'Echelle;2090;;;FR/VD;5;1245;583;154;143001;;;;
Les Pucelles: Jumelle;2088;;;FR/VD;5;1245;583;154;143011;;;;
Dent de Combette;2082,4;242;1950;VD;4;1245;581;152;143021;;;;
Pointe de Cray;2070;97;750;FR/VD;4;1245;574;148;143031;;;;
Haute Combe;2039;130;900;VD;4;1245;583;153;143041;;;;
Tête de Chat;2038,8;;;VD;4;1245;582;146;143051;;;;
Corne Aubert;2036,1;50;500;FR/VD;4;1245;582;154;143061;;;;
Rochers des Rayes;2026;15;250;VD;4;1245;581;152;143071;;;;
Le Curtillet;2015,6;65;300;FR;4;1245;576;152;143081;1;;;
Le Moléson;2002,3;510;4600;FR;1;1245;567;155;143091;;;;
Vanil de l'Ardille;1975,1;;;FR;4;1245;580;156;143101;;;;
Le Van;1966;173;650;FR;4;1245;576;154;143111;;;;
Rodosex;1921;;;FR/VD;5;1245;582;153;143121;;;;
Les Merlas;1907,6;50;300;FR;4;1245;576;155;143131;;;;
LK-Punkt;1892,5;76;400;FR;5;1245;583;157;143141;;;;
LK-Punkt;1892;59;500;VD;5;1245;584;154;143151;;;;
Les Millets;1886;134;950;FR;4;1245;573;150;143161;;;;
Plan de Tissiniva;1884;133;1150;FR;4;1245;579;156;143171;;;;
Les Rodomonts;1878,5;219;2800;VD;4;1245;583;150;143181;;;;
Rodomont Derrière;1857,4;121;1600;VD;4;1245;583;152;143191;;;;
Le Guenéflin;1845;10;;VD;4;1245;575;148;143201;;;;
Vanil Blanc;1826,7;60;550;FR;4;1245;567;151;143211;;;;
La Cuâ;1713,2;150;550;FR;4;1245;575;153;143221;;;;
L' Aiguille;1713,0;110;850;FR;4;1245;571;148;143231;;;;
La Laitemaire;1678;283;1850;VD;4;1245;578;148;143241;;;;
LK-Punkt;1678;149;1450;FR;5;1245;569;155;143251;;;;
La Vudalla;1668,5;55;700;FR;4;1245;570;155;143261;;;;
Vanil de l'Aille;1663,6;102;450;FR;4;1245;575;152;143271;;;;
Entre Deux Dents;1617,9;235;1100;FR;4;1245;569;153;143281;;;;
Vanil Blanc;1573,3;120;600;FR;4;1245;570;155;143291;;;;
Tête des Planards;1460;99;500;FR;4;1245;583;147;143301;;;;
Le Marengo;1228,9;78;800;BE;4;1245;584;148;143311;;;;
Hinderi Spillgerte;2475,8;453;5000;BE;2;1246;600;153;143321;;;;
Rothorn;2410,1;186;1100;BE;3;1246;601;153;143331;;;;
Seehore;2281,0;290;3200;BE;3;1246;601;157;143341;;;;
Vorderi Spillgerte;2252,2;90;400;BE;2;1246;599;154;143351;;;;
Chörbelihore;2239;140;750;BE;4;1246;599;153;143361;;;;
Brunnihore;2221,1;50;250;BE;4;1246;599;153;143371;1;;;
Galm;2186,8;0;;BE;4;1246;602;149;143381;;;;
Fromattgrat;2170,2;60;400;BE;4;1246;600;156;143391;1;;;
Mieschflue;2155;80;400;BE;4;1246;599;152;143401;;;;
Wannigrat;2142,9;30;750;BE;4;1246;602;151;143411;1;;;
Wandflue;2132,8;142;1750;BE/FR;3;1246;586;156;143421;;;;
Zuckerspitz;2132,4;100;550;BE/FR;4;1246;585;156;143431;;;;
Chumigalm;2125,2;138;1150;BE;4;1246;599;156;143441;;;;
Albristhubel;2124,1;10;200;BE;3;1246;601;151;143451;1;;;
Gandhore;2112,2;146;750;BE;3;1246;598;152;143461;;;;
Clochetons de la Wandflue;2107;30;150;BE/FR;5;1246;586;156;143471;;;;
Chalberhöri;2095,4;40;500;BE;4;1246;602;154;143481;1;;;
Pointe de Rachevi;2090;;;BE/FR;6;1246;585;156;143491;;;;
Rinderberg  I;2078,6;371;4400;BE;4;1246;593;150;143501;;;;
Sattelspitzen: Bireflue;2076;;;BE/FR;4;1246;586;157;143511;;;;
Schatthore;2070,2;0;;BE;4;1246;601;147;143521;;;;
Aiguilles de Rachevi;2050;;;BE/FR;6;1246;585;156;143531;;;;
Hundsrügg;2046,7;415;3350;BE;4;1246;589;156;143541;;;;
Ankestock;2032,9;10;100;BE;4;1246;601;155;143551;1;;;
Pointes de Rossboden;2030;;;BE/FR;6;1246;585;156;143561;;;;
Rinderberg  II;2015;11;100;BE;4;1246;593;150;143571;;;;
Amelier;2002;57;400;BE;4;1246;585;155;143581;;;;
Husegg;1998;57;300;BE;4;1246;585;155;143591;;;;
Horntube;1992,6;178;1450;BE;4;1246;592;148;143601;1;;;
Sattelspitzen: Birespitzen;1980;;;BE/FR;5;1246;586;157;143611;;;;
Schneitgrat;1960,3;171;1700;BE;4;1246;586;154;143621;;;;
Saanerslochflue;1960,1;48;900;BE;4;1246;591;149;143631;;;;
Hornflue;1949;138;1600;BE;4;1246;593;150;143641;;;;
Wannehörli;1942;102;1350;BE;4;1246;588;153;143651;;;;
Birehubel;1936,8;70;550;BE;4;1246;588;154;143661;;;;
Hüenerspil;1926,1;42;650;BE;4;1246;591;148;143671;;;;
Hugeligrat;1897,1;129;1900;BE;4;1246;586;152;143681;;;;
Amsleregrat;1892,0;105;900;BE;4;1246;594;148;143691;;;;
Planihubel;1878,9;66;850;BE;4;1246;587;153;143701;;;;
LK-Punkt;1843,1;54;400;BE;4;1246;587;154;143711;;;;
Nüwerad;1751,7;135;1750;BE;4;1246;592;154;143721;;;;
Gross Lohner: Mittlere Lohner;3002;154;500;BE;3;1247;613;146;143731;;;;
Gross Lohner: Hindere Lohner;2929;40;150;BE;3;1247;613;147;143741;;;;
Innerer Fisistock;2787;90;1000;BE;3;1247;619;146;143751;;;;
Gross Lohner: Hindere Lohner: Nordostgratturm  I;2778;;;BE;5;1247;613;147;143761;;;;
Albristhorn;2763;828;8700;BE;2;1247;603;149;143771;;Hahnenmoos1935;Vorder Lohner;
Albristhorn: Vorgipfel;2728;30;300;BE;5;1247;603;149;143781;;;;
Nünihorn;2717;20;100;BE;3;1247;613;147;143791;;;;
Gsür;2708,5;373;2650;BE;2;1247;606;151;143801;;;;
Mittaghorn;2677,8;40;350;BE;3;1247;611;146;143811;;;;
Gross Lohner: Hindere Lohner: Nordostgratturm  II;2663;;;BE;5;1247;614;147;143821;;;;
Männliflue;2652,3;374;4700;BE;2;1247;608;155;143831;;;;
Landvogtehorn;2614,9;10;150;BE;4;1247;606;151;143841;;;;
Winterhorn;2608,5;74;550;BE;3;1247;608;155;143851;;;;
Schattigi Schibe;2597;50;250;BE;4;1247;607;155;143861;1;;;
Chlyne Lohner;2587;222;700;BE;3;1247;614;148;143871;;;;
First;2548,6;138;2400;BE;2;1247;615;150;143881;;;;
Bunderspitz;2546,2;115;750;BE;2;1247;613;149;143891;1;;;
Sattligrat;2539;31;800;BE;4;1247;604;148;143901;;;;
Allmegrat  I;2529,9;57;750;BE;4;1247;615;149;143911;;;;
Allmegrat  II;2520,6;30;550;BE;4;1247;614;149;143921;1;;;
Hohwang;2518,6;40;350;BE;4;1247;615;150;143931;1;;;
Erbithorn;2508;60;450;BE;3;1247;608;154;143941;;;;
Bire;2502,3;50;450;BE;3;1247;619;151;143951;1;;;
Türmlihorn;2490;131;850;BE;3;1247;605;151;143961;;;;
Ladholzhorn;2487,4;92;600;BE;3;1247;609;155;143971;;;;
Hempliger;2483,2;0;;BE;4;1247;604;149;143981;;;;
Seewlehore;2467;0;;BE;3;1247;603;147;143991;;;;
Cheibehorn;2459,7;216;800;BE;3;1247;607;156;144001;;;;
Drümännler;2436,2;152;1400;BE;3;1247;607;153;144011;;;;
Wyssi Flue;2435;100;500;BE;3;1247;607;153;144021;;;;
Galmschibe;2425,3;75;750;BE;4;1247;606;155;144031;1;;;
Sattelhorn;2375,9;70;700;BE;3;1247;619;155;144041;;;;
Tierberg;2371,3;27;550;BE;4;1247;604;146;144051;;;;
Bodezehore;2354;27;350;BE;4;1247;607;152;144061;;;;
Wyssi Flue;2353,9;59;450;BE;4;1247;610;157;144071;;;;
Elsighorn;2341,0;296;3300;BE;2;1247;615;153;144081;;;;
Linterhorn;2325,2;67;350;BE;3;1247;610;156;144091;;;;
Rauflihorn;2322,6;144;1500;BE;3;1247;603;153;144101;;;;
Stand;2319,8;60;1100;BE;4;1247;615;151;144111;1;;;
Chirgelischibe;2287,3;146;800;BE;4;1247;606;156;144121;;;;
Gurbsgrat  I;2275;0;;BE;4;1247;607;157;144131;;;;
Raufligrat;2258,9;50;600;BE;4;1247;604;153;144141;1;;;
Alpschelehubel;2248;10;500;BE;4;1247;615;148;144151;1;;;
Laveygrat;2248;17;400;BE;4;1247;604;146;144161;;;;
Gurbsgrat  II;2237,6;0;;BE;4;1247;606;157;144171;;;;
Luegle;2232,0;35;250;BE;4;1247;603;150;144181;1;;;
Metschhorn;2228,7;10;300;BE;4;1247;614;150;144191;1;;;
Undere Wannespitz;2207,6;17;150;BE;4;1247;606;153;144201;1;;;
Golitschehöri;2194;20;150;BE;4;1247;616;151;144211;1;;;
Chilchhorn;2159,0;0;;BE;4;1247;616;152;144221;;;;
Jegertosse;2154,5;0;;BE;4;1247;617;146;144231;;;;
Usser Rüederigsgrat;2147;89;1100;BE;4;1247;619;157;144241;;;;
Raufliegg;2119;30;100;BE;4;1247;604;153;144251;1;;;
Arblihore;2098,6;69;650;BE;4;1247;603;154;144261;1;;;
Schwandfälspitz;2025,8;0;;BE;4;1247;607;149;144271;;;;
Breithorn (Lauterbrunner);3785;447;4200;BE/VS;1;1248;633;147;144281;;Schmadrijoch;Mittaghorn;
Grosshorn;3754;190;1400;BE/VS;1;1248;636;148;144291;;;;
Grosshorn: Westgipfel;3671;;;BE/VS;5;1248;635;148;144301;;;;
Blüemlisalphorn (Blüemlisalp);3663;869;7700;BE;1;1248;625;148;144311;;Tschingelpass;Breithorn;
Kleines Breithorn;3656;75;150;VS;4;1248;633;147;144321;;;;
Wyssi Frau (Blüemlisalp);3650;109;950;BE;2;1248;626;149;144331;;;;
Doldenhorn;3643;656;3550;BE;1;1248;622;146;144341;;Fründenjoch;Blüemlisalphorn;
Morgenhorn (Blüemlisalp);3627;55;650;BE;2;1248;627;149;144351;;;;
Feenkindl;3602;;;VS;6;1248;633;147;144361;;;;
Blüemlisalphorn: Ostgratgipfel;3597;;;BE;6;1248;625;148;144371;;;;
Tschingelhorn;3576;395;1700;BE/VS;1;1248;631;147;144381;;Wetterlücke;Breithorn;
Morgenhorn: Ostgratgipfel  I;3536;25;150;BE;5;1248;627;149;144391;;;;
Doldenhorn: Südgratgipfel  I;3523;30;50;BE;5;1248;622;146;144401;;;;
Chlys Tschingelhorn;3495;50;200;BE/VS;4;1248;631;147;144411;;;;
Oeschinenhorn;3486;75;350;BE;2;1248;625;148;144421;1;;;
Doldenhorn: Nordostgratgipfel  I;3480;;;BE;5;1248;623;146;144431;;;;
Kleindoldenhorn;3475;39;300;BE;2;1248;622;146;144441;;;;
LK-Punkt;3471;25;300;BE;5;1248;634;147;144451;;;;
Gspaltenhorn;3436,1;599;2650;BE;1;1248;629;151;144461;;Gamchilücke;Morgenhorn;
Doldenhorn: Nordostgratgipfel  II;3411;;;BE;5;1248;623;146;144471;;;;
Morgenhorn: Ostgratgipfel  II;3401;25;100;BE;5;1248;627;149;144481;;;;
Gspaltenhorn: Roti Zend  I;3400;;;BE;6;1248;629;151;144491;;;;
Gspaltenhorn: Roti Zend  II;3398;;;BE;5;1248;629;151;144501;;;;
Gspaltenhorn: Roti Zend  III;3389;;;BE;6;1248;629;151;144511;;;;
Zuckerstock;3386;41;300;BE/VS;4;1248;634;148;144521;;;;
Fründenhorn;3368,7;197;900;BE;2;1248;624;147;144531;;;;
Gspaltenhorn: Ostgratgipfel  I;3350;20;;BE;6;1248;629;151;144541;;;;
Tschingelspitz;3323;187;850;BE;4;1248;630;151;144551;;;;
Morgenhorn: Ostgratgipfel  III;3306;15;200;BE;5;1248;628;149;144561;;;;
Gspaltenhorn: Ostgratgipfel  II;3300;50;;BE;6;1248;629;151;144571;;;;
Blüemlisalp-Rothorn;3297;118;400;BE;3;1248;624;149;144581;;;;
Blüemlisalp-Rothorn: Nordgipfel;3279;50;150;BE;5;1248;624;149;144591;;;;
Gspaltenhorn: Südwestgratgipfel;3275;25;100;BE;4;1248;629;150;144601;1;;;
Wildi Frau  I;3274;140;700;BE;3;1248;626;150;144611;;;;
Wildi Frau  II;3259,6;;;BE;4;1248;626;150;144621;;;;
Oeschinenhorn: Vorgipfel;3254;;;BE;5;1248;625;147;144631;;;;
Lauterbrunnen Wetterhorn;3236;25;250;BE;3;1248;631;148;144641;;;;
Doldenstock;3232;;;BE;3;1248;621;146;144651;;;;
Gspaltenhorn: Nordwestgratgipfel/ Böse Tritt;3224;;;BE;5;1248;629;151;144661;;;;
Ufem Stock;3221;110;650;BE;3;1248;625;149;144671;;;;
Chlys Tschingelhorn: Vorgipfel;3214;;;BE/VS;5;1248;630;147;144681;;;;
Ufem Stock: Südgipfel;3203;;;BE;5;1248;625;149;144691;;;;
Burstspitza  I;3195;30;250;VS;3;1248;633;146;144701;;;;
Bütlasse;3192,5;173;550;BE;2;1248;629;151;144711;;;;
LK-Punkt;3191;24;200;BE;5;1248;624;146;144721;;;;
Burstspitza  II;3173;;;VS;4;1248;633;146;144731;;;;
Tschingelgrat  I;3139;50;300;BE;4;1248;631;151;144741;1;;;
Jegichnubel;3124,1;106;600;VS;3;1248;636;146;144751;;;;
Tschingelgrat  II;3103,4;0;;BE;5;1248;632;151;144761;;;;
Gspaltenhorn: Kamel;3095;;;BE;4;1248;629;150;144771;;;;
Gspaltenhorn: Turm;3067;;;BE;6;1248;629;150;144781;;;;
Vorderi Bütlasse;3063;25;450;BE;3;1248;629;152;144791;;;;
Wildhorn;3048;;;BE;4;1248;637;150;144801;;;;
Mutthorn;3034,7;130;1150;BE;3;1248;629;148;144811;1;;;
Chanzel;3003;50;150;BE;4;1248;632;149;144821;;;;
Sefinenhorn;2976;40;300;BE;4;1248;629;153;144831;1;;;
Bim spitze Stei;2973;;;BE;4;1248;621;147;144841;;;;
Schilthorn;2970,0;358;3350;BE;1;1248;630;156;144851;;Sefinenfurke;;
Äusserer Fisistock;2945,6;105;850;BE;3;1248;620;146;144861;;;;
Hundshorn;2928,6;261;1900;BE;2;1248;628;154;144871;;;;
Tschingelflühe;2883,0;;;BE;5;1248;632;151;144881;;;;
Dündenhorn;2861,8;230;3100;BE;2;1248;622;152;144891;1;;;
Hundsflue;2860;15;350;BE;4;1248;628;154;144901;1;;;
Wild Andrist;2849,3;138;750;BE;3;1248;627;155;144911;;;;
Wärmietehoren;2849;30;100;BE;4;1248;634;148;144921;1;;;
Chilchflue;2833,3;70;750;BE;3;1248;629;156;144931;1;;;
Ellstabhorn;2830;;;BE;3;1248;632;152;144941;;;;
Rote Härd;2828;0;;BE;4;1248;629;156;144951;;;;
Zahmi Frau;2815;;;BE;4;1248;626;151;144961;;;;
Schwarzbirg (Schwarzgrat);2789,7;70;800;BE;4;1248;631;157;144971;1;;;
Lägigrat  I;2787;;;BE;4;1248;622;151;144981;;;;
Schwarzhorn;2785,7;83;850;BE;3;1248;624;151;144991;;;;
Tschingelturm;2773;50;100;BE;5;1248;632;152;145001;1;;;
Brunnenhoren  I;2772;;;BE;4;1248;635;149;145011;;;;
Bundstock;2756;71;750;BE;3;1248;623;151;145021;;;;
Brunnenhoren  II;2746;;;BE;4;1248;635;149;145031;;;;
Zallershorn;2743,4;148;1300;BE;3;1248;620;151;145041;;;;
Ärmighorn  I;2742,4;330;2300;BE;2;1248;621;154;145051;1;;;
Beeswanghorn/Böswanghorn;2734;;;BE;4;1248;637;150;145061;;;;
Lägigrat  II;2732;27;350;BE;4;1248;621;151;145071;1;;;
Roti Flue;2719;;;BE;4;1248;637;151;145081;;;;
Ärmighorn  II;2710;40;250;BE;5;1248;621;154;145091;1;;;
Zahm Andrist;2681,1;75;500;BE;3;1248;626;155;145101;1;;;
Birg;2677;78;700;BE;2;1248;632;156;145111;;;;
Schwarzmönch;2648,5;;;BE;3;1248;637;155;145121;;;;
Jegihoren;2613;;;BE;4;1248;629;152;145131;;;;
Gemskapelle;2606,2;;;BE;5;1248;629;153;145141;;;;
Dirlocherhoren;2598;;;BE;4;1248;637;151;145151;;;;
Salzhorn;2570,2;110;450;BE;3;1248;621;153;145161;1;;;
Hartlishore;2563,5;0;;BE;4;1248;627;156;145171;;;;
Chlyne Bundstock;2561;;;BE;4;1248;624;152;145181;;;;
Ellstab  I;2530;;;BE;4;1248;633;152;145191;;;;
Bäretritt;2520,1;;;BE;4;1248;624;152;145201;;;;
Hüenderegg;2460,0;0;;BE;4;1248;629;157;145211;;;;
Horn;2443,7;138;850;BE;4;1248;630;154;145221;;;;
Ghudelhoren;2425;65;250;BE;3;1248;632;152;145231;;;;
Muttlerenhoren;2422;57;400;BE;4;1248;633;157;145241;1;;;
Ärmigchnubel;2411,7;29;400;BE;4;1248;620;155;145251;;;;
Ellstab  II;2341,8;;;BE;5;1248;633;152;145261;;;;
Hundshubel;2313;18;100;BE;4;1248;629;154;145271;1;;;
Wart;2307,2;;;BE;4;1248;637;153;145281;;;;
Hinteres Busenhorn;2285;100;350;BE;5;1248;632;152;145291;;;;
Ellstab  III;2270;;;BE;5;1248;633;152;145301;;;;
Ellstab  IV;2262;;;BE;5;1248;633;152;145311;;;;
Grossi Nadla;2239;0;;BE;4;1248;632;155;145321;;;;
Schafhorn;2227;35;50;BE;4;1248;633;152;145331;1;;;
Chlyni Nadla;2226,2;0;;BE;4;1248;632;155;145341;;;;
Vorder Busenhorn;2226;54;150;BE;6;1248;632;152;145351;;;;
Chistihubel;2216;20;450;BE;4;1248;622;153;145361;1;;;
Spitzhorn;2210,0;60;300;BE;4;1248;634;152;145371;1;;;
Mittler Busenhorn;2200;;;BE;4;1248;632;152;145381;;;;
Bachflue;2185;50;450;BE;6;1248;620;156;145391;1;;;
Aabenhoren;2149;40;150;BE;4;1248;632;152;145401;1;;;
Rumpfmasflue;2103;8;100;BE;4;1248;626;153;145411;1;;;
Mönchsbüffel;2080;;;BE;4;1248;636;156;145421;;;;
Nolle (Bachflue);2059,4;;;BE;4;1248;621;157;145431;;;;
Nolle;2053;;;BE;4;1248;625;156;145441;;;;
Zällerpüfle;2026;10;100;BE;4;1248;621;155;145451;1;;;
Aaberg;1964,3;80;900;BE;4;1248;624;157;145461;1;;;
Finsteraarhorn;4273,9;2280;51650;BE/VS;1;1249;652;154;145471;;Simplonpass (1994);Nadelhorn;
Aletschhorn;4195;1017;12850;VS;1;1249;642;146;145481;;Lötschenlücke;Finsteraarhorn;
Finsteraarhorn: Südostgratgipfel;4167;10;;BE;5;1249;652;154;145491;;;;
Jungfrau;4158,2;683;8150;BE/VS;1;1249;640;154;145501;;Jungfraujoch;Aletschhorn;
Mönch;4107;578;3500;BE/VS;1;1249;642;156;145511;;Unteres Mönchsjoch;Jungfrau;
Finsteraarhorn: Nordwestgratgipfel  I;4095;10;;BE/VS;5;1249;652;154;145521;;;;
Wengen Jungfrau;4089;40;200;BE/VS;4;1249;640;154;145531;;;;
Aletschhorn: Nordostgratgipfel;4086,3;8;;VS;5;1249;642;146;145541;;;;
Aletschhorn: Westgratgipfel  I;4071;5;;VS;5;1249;642;146;145551;;;;
Mönch: Ostgratgipfel;4050;;;BE/VS;6;1249;643;156;145561;;;;
Jungfrau: Nordostgratgipfel  I;4050;;;BE/VS;6;1249;640;154;145571;;;;
Grosses Fiescherhorn;4048,8;395;4700;BE/VS;1;1249;647;155;145581;;650/155;Mönch;
Gross Grünhorn;4043,5;305;2450;VS;1;1249;649;153;145591;;Kleine Grünhornlücke;G Fiescherhorn;
Aletschhorn: Westgratgipfel  II;4043;;;VS;6;1249;642;146;145601;;;;
Hinter Fiescherhorn;4025;102;700;VS;1;1249;648;155;145611;;;;
Jungfrau: Nordostgratgipfel  II;4020;;;BE/VS;6;1249;640;154;145621;;;;
Hinter Fiescherhorn: Nordgratgipfel;4015;5;;VS;6;1249;648;155;145631;;;;
Mönch: Westgratgipfel;4010;;;BE/VS;6;1249;642;156;145641;;;;
Jungfrau: Nordostgrat-Gendarm;3992;;;BE/VS;5;1249;640;154;145651;;;;
Aletschhorn: Westgratgipfel  III;3991;;;VS;6;1249;642;146;145661;;;;
Gletscherhorn;3983;339;2450;BE/VS;1;1249;640;151;145671;;640/152;Jungfrau;
Hinter Fiescherhorn: Südlicher Vorgipfel;3981;30;100;VS;5;1249;648;155;145681;;;;
Finsteraarhorn: Nordwestgratgipfel  II;3979;10;;BE/VS;5;1249;652;154;145691;;;;
Rottalhorn;3975;90;400;BE/VS;2;1249;640;153;145701;;;;
Äbeni Flue ;3962;193;1150;BE/VS;1;1249;639;150;145711;;;;
Agassizhorn;3953;204;600;BE/VS;2;1249;651;155;145721;;;;
Äbeni Flue: Südgipfel;3945;20;250;BE/VS;6;1249;638;150;145731;;;;
Trugberg  I;3932,9;304;1550;VS;2;1249;644;155;145741;;O Mönchsjoch;Mönch;
Klein Grünhorn;3913;50;450;VS;1;1249;648;154;145751;;;;
Gross Wannenhorn/ Walliser Fiescherhörner;3905,9;620;4250;VS;1;1249;650;149;145761;;Grünhornlücke;G Grünhorn;
Ochs/ Kleines Fiescherhorn;3900;90;800;BE/VS;2;1249;648;156;145771;;;;
Gross Wannenhorn/ Walliser Fiescherhörner: Südgipfel;3898;;;VS;5;1249;650;149;145781;;;;
Mittaghorn;3897;198;1800;BE/VS;1;1249;637;149;145791;;;;
Gletscherhorn: Westgratgipfel;3888,7;;;BE/VS;5;1249;640;151;145801;;;;
Mittaghorn: Südgipfel;3885;10;150;VS;1;1249;637;149;145811;1;;;
Finsteraarhorn: Südostgrat: Turm  I;3885;;;BE;5;1249;653;153;145821;;;;
Trugberg  II;3880;;;VS;5;1249;644;154;145831;;;;
Fiescher Gabelhorn;3875,8;150;1300;VS;2;1249;649;150;145841;;;;
Chamm;3866;97;400;VS;3;1249;649;150;145851;;;;
Grünegghorn;3860;70;300;VS;2;1249;648;152;145861;;;;
Schönbühlhorn;3854;89;600;VS;2;1249;650;149;145871;;;;
Trugberg  III;3850;;;VS;5;1249;644;155;145881;;;;
Mittaghorn: Westgipfel;3835;45;250;BE/VS;5;1249;637;149;145891;;;;
Schönbühlhorn: Westgipfel;3828;;;VS;5;1249;649;149;145901;;;;
Äbeni Flue: Westgipfel;3811,4;;;BE/VS;5;1249;638;150;145911;;;;
